date,store_id,product_id,category,price,promotion,day_of_week,is_weekend,holiday,stock_available,units_sold
2025-10-30,S001,P012,Fruits,120.0,0,3,0,0,33,16
2025-10-31,S001,P012,Fruits,120.0,0,4,0,0,32,13
2025-11-01,S001,P012,Fruits,96.0,1,5,1,0,41,35
2025-11-02,S001,P012,Fruits,120.0,0,6,1,0,40,21
2025-11-03,S001,P012,Fruits,120.0,0,0,0,0,35,13
2025-11-04,S001,P012,Fruits,120.0,0,1,0,0,36,11
2025-11-05,S001,P012,Fruits,120.0,0,2,0,0,48,14
2025-11-06,S001,P012,Fruits,120.0,0,3,0,0,45,14
2025-11-07,S001,P012,Fruits,120.0,0,4,0,0,38,12
2025-11-08,S001,P012,Fruits,120.0,0,5,1,0,50,18
2025-11-09,S001,P012,Fruits,120.0,0,6,1,0,51,16
2025-11-10,S001,P012,Fruits,120.0,0,0,0,0,36,15
2025-11-11,S001,P012,Fruits,120.0,0,1,0,0,37,10
2025-11-12,S001,P012,Fruits,120.0,0,2,0,0,46,15
2025-11-13,S001,P012,Fruits,120.0,0,3,0,0,40,15
2025-11-14,S001,P012,Fruits,120.0,0,4,0,0,41,14
2025-11-15,S001,P012,Fruits,120.0,0,5,1,0,52,15
2025-11-16,S001,P012,Fruits,120.0,0,6,1,0,33,18
2025-11-17,S001,P012,Fruits,96.0,1,0,0,0,41,28
2025-11-18,S001,P012,Fruits,86.4,1,1,0,0,36,36
2025-11-19,S001,P012,Fruits,108.0,0,2,0,0,39,11
2025-11-20,S001,P012,Fruits,96.0,1,3,0,0,34,30
2025-11-21,S001,P012,Fruits,120.0,0,4,0,0,35,14
2025-11-22,S001,P012,Fruits,126.0,0,5,1,0,53,15
2025-11-23,S001,P012,Fruits,120.0,0,6,1,0,47,16
2025-11-24,S001,P012,Fruits,120.0,0,0,0,0,36,13
2025-11-25,S001,P012,Fruits,120.0,0,1,0,0,37,16
2025-11-26,S001,P012,Fruits,120.0,0,2,0,0,42,28
2025-11-27,S001,P012,Fruits,120.0,0,3,0,0,37,16
2025-11-28,S001,P012,Fruits,120.0,0,4,0,0,36,13
2025-11-29,S001,P012,Fruits,120.0,0,5,1,0,35,13
2025-11-30,S001,P012,Fruits,114.0,0,6,1,0,50,19
2025-12-01,S001,P012,Fruits,114.0,0,0,0,0,48,18
2025-12-02,S001,P012,Fruits,96.0,1,1,0,0,44,31
2025-12-03,S001,P012,Fruits,120.0,0,2,0,0,38,11
2025-12-04,S001,P012,Fruits,120.0,0,3,0,0,44,12
2025-12-05,S001,P012,Fruits,120.0,0,4,0,0,35,11
2025-12-06,S001,P012,Fruits,120.0,0,5,1,0,43,17
2025-12-07,S001,P012,Fruits,120.0,0,6,1,0,41,16
2025-12-08,S001,P012,Fruits,126.0,0,0,0,0,33,15
2025-12-09,S001,P012,Fruits,120.0,0,1,0,0,42,15
2025-12-10,S001,P012,Fruits,108.0,0,2,0,0,48,16
2025-12-11,S001,P012,Fruits,120.0,0,3,0,0,31,11
2025-12-12,S001,P012,Fruits,120.0,0,4,0,0,44,14
2025-12-13,S001,P012,Fruits,120.0,0,5,1,0,43,41
2025-12-14,S001,P012,Fruits,120.0,0,6,1,0,39,19
2025-12-15,S001,P012,Fruits,120.0,0,0,0,0,43,16
2025-12-16,S001,P012,Fruits,120.0,0,1,0,0,45,11
2025-12-17,S001,P012,Fruits,120.0,0,2,0,0,43,14
2025-12-18,S001,P012,Fruits,120.0,0,3,0,0,33,13
2025-12-19,S001,P012,Fruits,120.0,0,4,0,0,48,17
2025-12-20,S001,P012,Fruits,120.0,0,5,1,0,39,18
2025-12-21,S001,P012,Fruits,120.0,0,6,1,0,49,19
2025-12-22,S001,P012,Fruits,120.0,0,0,0,0,31,17
2025-12-23,S001,P012,Fruits,120.0,0,1,0,0,35,15
2025-12-24,S001,P012,Fruits,120.0,0,2,0,0,45,15
2025-12-25,S001,P012,Fruits,120.0,0,3,0,1,7,7
2025-12-26,S001,P012,Fruits,120.0,0,4,0,0,37,13
2025-12-27,S001,P012,Fruits,96.0,1,5,1,0,42,39
2025-12-28,S001,P012,Fruits,120.0,0,6,1,0,45,21
2025-12-29,S001,P012,Fruits,120.0,0,0,0,0,41,16
2025-12-30,S001,P012,Fruits,114.0,0,1,0,0,41,17
2025-12-31,S001,P012,Fruits,120.0,0,2,0,0,43,15
2025-04-26,S002,P013,Vegetables,30.0,0,5,1,0,26,26
2025-04-27,S002,P013,Vegetables,30.0,0,6,1,0,197,95
2025-04-28,S002,P013,Vegetables,28.5,0,0,0,0,215,77
2025-04-29,S002,P013,Vegetables,30.0,0,1,0,0,184,60
2025-04-30,S002,P013,Vegetables,30.0,0,2,0,0,195,67
2025-05-01,S002,P013,Vegetables,30.0,0,3,0,0,168,70
2025-05-02,S002,P013,Vegetables,28.5,0,4,0,0,165,70
2025-05-03,S002,P013,Vegetables,30.0,0,5,1,0,210,94
2025-05-04,S002,P013,Vegetables,30.0,0,6,1,1,296,82
2025-05-05,S002,P013,Vegetables,30.0,0,0,0,0,213,74
2025-05-06,S002,P013,Vegetables,28.5,0,1,0,0,128,82
2025-05-07,S002,P013,Vegetables,30.0,0,2,0,0,189,76
2025-05-08,S002,P013,Vegetables,30.0,0,3,0,0,215,60
2025-05-09,S002,P013,Vegetables,30.0,0,4,0,0,178,54
2025-05-10,S002,P013,Vegetables,30.0,0,5,1,0,221,95
2025-05-11,S002,P013,Vegetables,30.0,0,6,1,0,208,88
2025-05-12,S002,P013,Vegetables,30.0,0,0,0,0,147,69
2025-05-13,S002,P013,Vegetables,30.0,0,1,0,0,179,82
2025-05-14,S002,P013,Vegetables,30.0,0,2,0,0,208,70
2025-05-15,S002,P013,Vegetables,31.5,0,3,0,0,197,60
2025-05-16,S002,P013,Vegetables,30.0,0,4,0,0,191,74
2025-05-17,S002,P013,Vegetables,30.0,0,5,1,0,151,85
2025-05-18,S002,P013,Vegetables,30.0,0,6,1,0,180,85
2025-05-19,S002,P013,Vegetables,30.0,0,0,0,0,142,68
2025-05-20,S002,P013,Vegetables,30.0,0,1,0,0,166,72
2025-05-21,S002,P013,Vegetables,30.0,0,2,0,0,196,60
2025-05-22,S002,P013,Vegetables,30.0,0,3,0,0,176,51
2025-05-23,S002,P013,Vegetables,30.0,0,4,0,0,140,84
2025-05-24,S002,P013,Vegetables,27.0,0,5,1,0,241,86
2025-05-25,S002,P013,Vegetables,30.0,0,6,1,0,271,93
2025-05-26,S002,P013,Vegetables,30.0,0,0,0,0,158,71
2025-05-27,S002,P013,Vegetables,30.0,0,1,0,0,200,73
2025-05-28,S002,P013,Vegetables,30.0,0,2,0,0,199,65
2025-05-29,S002,P013,Vegetables,30.0,0,3,0,0,152,61
2025-05-30,S002,P013,Vegetables,30.0,0,4,0,0,196,62
2025-05-31,S002,P013,Vegetables,30.0,0,5,1,0,175,87
2025-06-01,S002,P013,Vegetables,30.0,0,6,1,0,315,94
2025-06-02,S002,P013,Vegetables,30.0,0,0,0,0,155,73
2025-06-03,S002,P013,Vegetables,30.0,0,1,0,0,161,63
2025-06-04,S002,P013,Vegetables,30.0,0,2,0,0,205,52
2025-06-05,S002,P013,Vegetables,30.0,0,3,0,0,150,54
2025-06-06,S002,P013,Vegetables,30.0,0,4,0,0,125,58
2025-06-07,S002,P013,Vegetables,24.0,1,5,1,0,201,156
2025-06-08,S002,P013,Vegetables,30.0,0,6,1,0,305,80
2025-06-09,S002,P013,Vegetables,30.0,0,0,0,0,189,167
2025-06-10,S002,P013,Vegetables,30.0,0,1,0,0,137,91
2025-06-11,S002,P013,Vegetables,30.0,0,2,0,0,165,52
2025-06-12,S002,P013,Vegetables,30.0,0,3,0,0,190,56
2025-06-13,S002,P013,Vegetables,30.0,0,4,0,0,212,48
2025-06-14,S002,P013,Vegetables,30.0,0,5,1,0,175,82
2025-06-15,S002,P013,Vegetables,30.0,0,6,1,0,308,104
2025-06-16,S002,P013,Vegetables,28.5,0,0,0,0,199,76
2025-06-17,S002,P013,Vegetables,30.0,0,1,0,0,150,70
2025-06-18,S002,P013,Vegetables,30.0,0,2,0,0,183,60
2025-06-19,S002,P013,Vegetables,27.0,0,3,0,0,156,60
2025-06-20,S002,P013,Vegetables,30.0,0,4,0,0,208,55
2025-06-21,S002,P013,Vegetables,30.0,0,5,1,0,180,86
2025-06-22,S002,P013,Vegetables,30.0,0,6,1,0,312,90
2025-06-23,S002,P013,Vegetables,30.0,0,0,0,0,195,64
2025-06-24,S002,P013,Vegetables,30.0,0,1,0,0,135,58
2025-06-25,S002,P013,Vegetables,30.0,0,2,0,0,142,47
2025-06-26,S002,P013,Vegetables,30.0,0,3,0,0,188,46
2025-06-27,S002,P013,Vegetables,30.0,0,4,0,0,178,99
2025-06-28,S002,P013,Vegetables,30.0,0,5,1,0,196,74
2025-06-29,S002,P013,Vegetables,30.0,0,6,1,0,285,89
2025-06-30,S002,P013,Vegetables,30.0,0,0,0,0,214,71
2025-07-01,S002,P013,Vegetables,30.0,0,1,0,0,190,56
2025-07-02,S002,P013,Vegetables,30.0,0,2,0,0,115,58
2025-07-03,S002,P013,Vegetables,24.0,1,3,0,0,118,118
2025-07-04,S002,P013,Vegetables,30.0,0,4,0,0,119,63
2025-07-05,S002,P013,Vegetables,30.0,0,5,1,0,194,74
2025-07-06,S002,P013,Vegetables,30.0,0,6,1,0,200,87
2025-07-07,S002,P013,Vegetables,30.0,0,0,0,0,234,60
2025-07-08,S002,P013,Vegetables,30.0,0,1,0,0,194,71
2025-07-09,S002,P013,Vegetables,30.0,0,2,0,0,143,61
2025-07-10,S002,P013,Vegetables,30.0,0,3,0,0,166,62
2025-07-11,S002,P013,Vegetables,30.0,0,4,0,0,170,53
2025-07-12,S002,P013,Vegetables,31.5,0,5,1,0,194,77
2025-07-13,S002,P013,Vegetables,30.0,0,6,1,0,307,96
2025-07-14,S002,P013,Vegetables,30.0,0,0,0,0,150,64
2025-07-15,S002,P013,Vegetables,30.0,0,1,0,0,139,60
2025-07-16,S002,P013,Vegetables,30.0,0,2,0,0,163,67
2025-07-17,S002,P013,Vegetables,30.0,0,3,0,0,155,54
2025-07-18,S002,P013,Vegetables,30.0,0,4,0,0,218,63
2025-07-19,S002,P013,Vegetables,30.0,0,5,1,0,195,85
2025-07-20,S002,P013,Vegetables,30.0,0,6,1,0,263,89
2025-07-21,S002,P013,Vegetables,30.0,0,0,0,0,217,60
2025-07-22,S002,P013,Vegetables,30.0,0,1,0,0,207,62
2025-07-23,S002,P013,Vegetables,30.0,0,2,0,0,137,69
2025-07-24,S002,P013,Vegetables,30.0,0,3,0,0,173,50
2025-07-25,S002,P013,Vegetables,30.0,0,4,0,0,32,32
2025-07-26,S002,P013,Vegetables,30.0,0,5,1,0,249,83
2025-07-27,S002,P013,Vegetables,27.0,0,6,1,0,251,110
2025-07-28,S002,P013,Vegetables,30.0,0,0,0,0,163,56
2025-07-29,S002,P013,Vegetables,24.0,1,1,0,0,128,128
2025-07-30,S002,P013,Vegetables,30.0,0,2,0,0,176,57
2025-07-31,S002,P013,Vegetables,27.0,0,3,0,0,161,78
2025-08-01,S002,P013,Vegetables,24.0,1,4,0,0,192,123
2025-08-02,S002,P013,Vegetables,30.0,0,5,1,0,195,74
2025-08-03,S002,P013,Vegetables,30.0,0,6,1,0,229,79
2025-08-04,S002,P013,Vegetables,30.0,0,0,0,0,219,44
2025-08-05,S002,P013,Vegetables,30.0,0,1,0,0,234,71
2025-08-06,S002,P013,Vegetables,27.0,0,2,0,0,180,70
2025-08-07,S002,P013,Vegetables,24.0,1,3,0,0,115,115
2025-08-08,S002,P013,Vegetables,24.0,1,4,0,0,153,137
2025-08-09,S002,P013,Vegetables,30.0,0,5,1,0,269,86
2025-08-10,S002,P013,Vegetables,30.0,0,6,1,0,171,103
2025-08-11,S002,P013,Vegetables,30.0,0,0,0,0,139,64
2025-08-12,S002,P013,Vegetables,27.0,0,1,0,0,139,77
2025-08-13,S002,P013,Vegetables,30.0,0,2,0,0,144,67
2025-08-14,S002,P013,Vegetables,30.0,0,3,0,0,170,56
2025-08-15,S002,P013,Vegetables,30.0,0,4,0,0,124,67
2025-08-16,S002,P013,Vegetables,30.0,0,5,1,0,150,77
2025-08-17,S002,P013,Vegetables,30.0,0,6,1,0,322,103
2025-08-18,S002,P013,Vegetables,30.0,0,0,0,0,36,36
2025-08-19,S002,P013,Vegetables,24.0,1,1,0,0,190,150
2025-08-20,S002,P013,Vegetables,27.0,0,2,0,0,206,64
2025-08-21,S002,P013,Vegetables,30.0,0,3,0,0,209,59
2025-08-22,S002,P013,Vegetables,30.0,0,4,0,0,208,75
2025-08-23,S002,P013,Vegetables,27.0,0,5,1,0,181,91
2025-08-24,S002,P013,Vegetables,30.0,0,6,1,0,254,107
2025-08-25,S002,P013,Vegetables,30.0,0,0,0,0,225,70
2025-08-26,S002,P013,Vegetables,30.0,0,1,0,0,186,72
2025-08-27,S002,P013,Vegetables,30.0,0,2,0,0,143,47
2025-08-28,S002,P013,Vegetables,30.0,0,3,0,0,199,67
2025-08-29,S002,P013,Vegetables,30.0,0,4,0,0,139,64
2025-08-30,S002,P013,Vegetables,30.0,0,5,1,0,13,13
2025-08-31,S002,P013,Vegetables,24.0,1,6,1,0,190,190
2025-09-01,S002,P013,Vegetables,27.0,0,0,0,0,139,76
2025-09-02,S002,P013,Vegetables,30.0,0,1,0,0,162,84
2025-09-03,S002,P013,Vegetables,30.0,0,2,0,0,180,60
2025-09-04,S002,P013,Vegetables,30.0,0,3,0,0,214,68
2025-09-05,S002,P013,Vegetables,30.0,0,4,0,0,9,9
2025-09-06,S002,P013,Vegetables,31.5,0,5,1,0,218,76
2025-09-07,S002,P013,Vegetables,30.0,0,6,1,0,253,108
2025-09-08,S002,P013,Vegetables,30.0,0,0,0,0,7,7
2025-09-09,S002,P013,Vegetables,30.0,0,1,0,0,134,77
2025-09-10,S002,P013,Vegetables,30.0,0,2,0,0,206,79
2025-09-11,S002,P013,Vegetables,30.0,0,3,0,0,160,72
2025-09-12,S002,P013,Vegetables,30.0,0,4,0,0,194,69
2025-09-13,S002,P013,Vegetables,30.0,0,5,1,0,231,82
2025-09-14,S002,P013,Vegetables,30.0,0,6,1,0,243,108
2025-09-15,S002,P013,Vegetables,30.0,0,0,0,0,133,66
2025-09-16,S002,P013,Vegetables,31.5,0,1,0,0,217,65
2025-09-17,S002,P013,Vegetables,30.0,0,2,0,0,174,69
2025-09-18,S002,P013,Vegetables,30.0,0,3,0,0,154,76
2025-09-19,S002,P013,Vegetables,30.0,0,4,0,0,185,67
2025-09-20,S002,P013,Vegetables,30.0,0,5,1,0,44,44
2025-09-21,S002,P013,Vegetables,30.0,0,6,1,0,266,100
2025-09-22,S002,P013,Vegetables,30.0,0,0,0,0,127,76
2025-09-23,S002,P013,Vegetables,30.0,0,1,0,0,231,76
2025-09-24,S002,P013,Vegetables,30.0,0,2,0,0,200,75
2025-09-25,S002,P013,Vegetables,30.0,0,3,0,0,155,62
2025-09-26,S002,P013,Vegetables,30.0,0,4,0,0,216,73
2025-09-27,S002,P013,Vegetables,30.0,0,5,1,0,273,86
2025-09-28,S002,P013,Vegetables,30.0,0,6,1,0,212,111
2025-09-29,S002,P013,Vegetables,30.0,0,0,0,0,159,82
2025-09-30,S002,P013,Vegetables,30.0,0,1,0,0,151,91
2025-10-01,S002,P013,Vegetables,30.0,0,2,0,0,211,59
2025-10-02,S002,P013,Vegetables,30.0,0,3,0,0,129,84
2025-10-03,S002,P013,Vegetables,30.0,0,4,0,0,116,66
2025-10-04,S002,P013,Vegetables,30.0,0,5,1,0,241,83
2025-10-05,S002,P013,Vegetables,30.0,0,6,1,0,302,110
2025-10-06,S002,P013,Vegetables,30.0,0,0,0,0,232,71
2025-10-07,S002,P013,Vegetables,30.0,0,1,0,0,148,74
2025-10-08,S002,P013,Vegetables,30.0,0,2,0,0,187,79
2025-10-09,S002,P013,Vegetables,30.0,0,3,0,0,125,80
2025-10-10,S002,P013,Vegetables,30.0,0,4,0,0,180,85
2025-10-11,S002,P013,Vegetables,30.0,0,5,1,0,251,94
2025-10-12,S002,P013,Vegetables,30.0,0,6,1,0,261,118
2025-10-13,S002,P013,Vegetables,30.0,0,0,0,0,218,74
2025-10-14,S002,P013,Vegetables,30.0,0,1,0,0,127,82
2025-10-15,S002,P013,Vegetables,30.0,0,2,0,0,132,77
2025-10-16,S002,P013,Vegetables,30.0,0,3,0,0,149,62
2025-10-17,S002,P013,Vegetables,30.0,0,4,0,0,141,81
2025-10-18,S002,P013,Vegetables,24.0,1,5,1,0,222,197
2025-10-19,S002,P013,Vegetables,30.0,0,6,1,0,312,104
2025-10-20,S002,P013,Vegetables,30.0,0,0,0,0,181,77
2025-10-21,S002,P013,Vegetables,30.0,0,1,0,0,229,74
2025-10-22,S002,P013,Vegetables,30.0,0,2,0,0,166,73
2025-10-23,S002,P013,Vegetables,30.0,0,3,0,0,182,60
2025-10-24,S002,P013,Vegetables,30.0,0,4,0,0,132,71
2025-10-25,S002,P013,Vegetables,30.0,0,5,1,0,243,98
2025-10-26,S002,P013,Vegetables,30.0,0,6,1,0,258,112
2025-10-27,S002,P013,Vegetables,30.0,0,0,0,0,236,80
2025-10-28,S002,P013,Vegetables,30.0,0,1,0,0,168,83
2025-10-29,S002,P013,Vegetables,30.0,0,2,0,0,204,64
2025-10-30,S002,P013,Vegetables,30.0,0,3,0,0,204,70
2025-10-31,S002,P013,Vegetables,30.0,0,4,0,0,126,81
2025-11-01,S002,P013,Vegetables,30.0,0,5,1,0,234,101
2025-11-02,S002,P013,Vegetables,30.0,0,6,1,0,264,102
2025-11-03,S002,P013,Vegetables,30.0,0,0,0,0,228,88
2025-11-04,S002,P013,Vegetables,30.0,0,1,0,1,221,80
2025-11-05,S002,P013,Vegetables,30.0,0,2,0,1,202,91
2025-11-06,S002,P013,Vegetables,30.0,0,3,0,0,206,68
2025-11-07,S002,P013,Vegetables,30.0,0,4,0,0,148,78
2025-11-08,S002,P013,Vegetables,30.0,0,5,1,0,259,97
2025-11-09,S002,P013,Vegetables,31.5,0,6,1,0,249,102
2025-11-10,S002,P013,Vegetables,30.0,0,0,0,1,155,76
2025-11-11,S002,P013,Vegetables,30.0,0,1,0,0,156,73
2025-11-12,S002,P013,Vegetables,30.0,0,2,0,0,177,72
2025-11-13,S002,P013,Vegetables,30.0,0,3,0,0,127,82
2025-11-14,S002,P013,Vegetables,30.0,0,4,0,0,123,70
2025-11-15,S002,P013,Vegetables,30.0,0,5,1,0,153,105
2025-11-16,S002,P013,Vegetables,30.0,0,6,1,0,186,107
2025-11-17,S002,P013,Vegetables,30.0,0,0,0,0,129,83
2025-11-18,S002,P013,Vegetables,28.5,0,1,0,0,187,91
2025-11-19,S002,P013,Vegetables,30.0,0,2,0,0,123,91
2025-11-20,S002,P013,Vegetables,30.0,0,3,0,0,186,71
2025-11-21,S002,P013,Vegetables,30.0,0,4,0,0,175,69
2025-11-22,S002,P013,Vegetables,30.0,0,5,1,0,195,102
2025-11-23,S002,P013,Vegetables,24.0,1,6,1,1,199,199
2025-11-24,S002,P013,Vegetables,30.0,0,0,0,0,192,75
2025-11-25,S002,P013,Vegetables,30.0,0,1,0,0,193,89
2025-11-26,S002,P013,Vegetables,30.0,0,2,0,0,139,90
2025-11-27,S002,P013,Vegetables,30.0,0,3,0,0,134,77
2025-11-28,S002,P013,Vegetables,30.0,0,4,0,0,205,70
2025-11-29,S002,P013,Vegetables,24.0,1,5,1,0,258,210
2025-11-30,S002,P013,Vegetables,27.0,0,6,1,0,254,120
2025-12-01,S002,P013,Vegetables,30.0,0,0,0,0,127,76
2025-12-02,S002,P013,Vegetables,28.5,0,1,0,0,180,102
2025-12-03,S002,P013,Vegetables,30.0,0,2,0,0,194,72
2025-12-04,S002,P013,Vegetables,30.0,0,3,0,0,143,69
2025-12-05,S002,P013,Vegetables,28.5,0,4,0,0,219,91
2025-12-06,S002,P013,Vegetables,30.0,0,5,1,0,190,96
2025-12-07,S002,P013,Vegetables,30.0,0,6,1,0,262,123
2025-12-08,S002,P013,Vegetables,30.0,0,0,0,0,201,84
2025-12-09,S002,P013,Vegetables,24.0,1,1,0,0,202,188
2025-12-10,S002,P013,Vegetables,30.0,0,2,0,0,180,80
2025-12-11,S002,P013,Vegetables,30.0,0,3,0,0,172,71
2025-12-12,S002,P013,Vegetables,30.0,0,4,0,0,164,87
2025-12-13,S002,P013,Vegetables,28.5,0,5,1,0,192,128
2025-12-14,S002,P013,Vegetables,30.0,0,6,1,0,225,117
2025-12-15,S002,P013,Vegetables,30.0,0,0,0,0,199,87
2025-12-16,S002,P013,Vegetables,30.0,0,1,0,0,197,80
2025-12-17,S002,P013,Vegetables,30.0,0,2,0,0,189,75
2025-12-18,S002,P013,Vegetables,24.0,1,3,0,0,164,164
2025-12-19,S002,P013,Vegetables,30.0,0,4,0,0,171,80
2025-12-20,S002,P013,Vegetables,30.0,0,5,1,0,264,106
2025-12-21,S002,P013,Vegetables,24.0,1,6,1,0,266,253
2025-12-22,S002,P013,Vegetables,30.0,0,0,0,0,153,94
2025-12-23,S002,P013,Vegetables,30.0,0,1,0,0,153,88
2025-12-24,S002,P013,Vegetables,30.0,0,2,0,0,169,85
2025-12-25,S002,P013,Vegetables,30.0,0,3,0,1,129,66
2025-12-26,S002,P013,Vegetables,30.0,0,4,0,0,158,75
2025-12-27,S002,P013,Vegetables,30.0,0,5,1,0,244,99
2025-12-28,S002,P013,Vegetables,30.0,0,6,1,0,216,115
2025-12-29,S002,P013,Vegetables,30.0,0,0,0,0,221,85
2025-12-30,S002,P013,Vegetables,30.0,0,1,0,0,229,97
2025-12-31,S002,P013,Vegetables,30.0,0,2,0,0,195,76
2025-04-26,S002,P014,Vegetables,80.0,0,5,1,0,62,28
2025-04-27,S002,P014,Vegetables,80.0,0,6,1,0,63,53
2025-04-28,S002,P014,Vegetables,80.0,0,0,0,0,76,27
2025-04-29,S002,P014,Vegetables,80.0,0,1,0,0,68,19
2025-04-30,S002,P014,Vegetables,80.0,0,2,0,0,72,16
2025-05-01,S002,P014,Vegetables,80.0,0,3,0,0,75,25
2025-05-02,S002,P014,Vegetables,80.0,0,4,0,0,63,18
2025-05-03,S002,P014,Vegetables,64.0,1,5,1,0,95,58
2025-05-04,S002,P014,Vegetables,80.0,0,6,1,0,81,22
2025-05-05,S002,P014,Vegetables,72.0,0,0,0,0,63,25
2025-05-06,S002,P014,Vegetables,80.0,0,1,0,0,70,22
2025-05-07,S002,P014,Vegetables,80.0,0,2,0,0,48,21
2025-05-08,S002,P014,Vegetables,80.0,0,3,0,0,82,18
2025-05-09,S002,P014,Vegetables,80.0,0,4,0,0,83,24
2025-05-10,S002,P014,Vegetables,80.0,0,5,1,0,87,24
2025-05-11,S002,P014,Vegetables,80.0,0,6,1,0,89,27
2025-05-12,S002,P014,Vegetables,80.0,0,0,0,0,69,22
2025-05-13,S002,P014,Vegetables,80.0,0,1,0,0,57,18
2025-05-14,S002,P014,Vegetables,80.0,0,2,0,0,63,17
2025-05-15,S002,P014,Vegetables,80.0,0,3,0,0,58,21
2025-05-16,S002,P014,Vegetables,80.0,0,4,0,0,77,27
2025-05-17,S002,P014,Vegetables,80.0,0,5,1,0,67,23
2025-05-18,S002,P014,Vegetables,80.0,0,6,1,0,95,19
2025-05-19,S002,P014,Vegetables,80.0,0,0,0,0,58,25
2025-05-20,S002,P014,Vegetables,80.0,0,1,0,0,70,28
2025-05-21,S002,P014,Vegetables,80.0,0,2,0,0,75,21
2025-05-22,S002,P014,Vegetables,80.0,0,3,0,0,49,21
2025-05-23,S002,P014,Vegetables,80.0,0,4,0,0,72,18
2025-05-24,S002,P014,Vegetables,80.0,0,5,1,0,81,28
2025-05-25,S002,P014,Vegetables,80.0,0,6,1,0,85,26
2025-05-26,S002,P014,Vegetables,80.0,0,0,0,0,84,23
2025-05-27,S002,P014,Vegetables,80.0,0,1,0,1,71,22
2025-05-28,S002,P014,Vegetables,80.0,0,2,0,0,73,19
2025-05-29,S002,P014,Vegetables,80.0,0,3,0,0,58,17
2025-05-30,S002,P014,Vegetables,80.0,0,4,0,0,62,20
2025-05-31,S002,P014,Vegetables,80.0,0,5,1,0,62,26
2025-06-01,S002,P014,Vegetables,80.0,0,6,1,0,75,27
2025-06-02,S002,P014,Vegetables,80.0,0,0,0,0,67,14
2025-06-03,S002,P014,Vegetables,80.0,0,1,0,0,79,17
2025-06-04,S002,P014,Vegetables,80.0,0,2,0,0,55,20
2025-06-05,S002,P014,Vegetables,80.0,0,3,0,0,53,26
2025-06-06,S002,P014,Vegetables,80.0,0,4,0,0,72,19
2025-06-07,S002,P014,Vegetables,80.0,0,5,1,0,84,26
2025-06-08,S002,P014,Vegetables,80.0,0,6,1,0,67,26
2025-06-09,S002,P014,Vegetables,76.0,0,0,0,0,70,18
2025-06-10,S002,P014,Vegetables,80.0,0,1,0,0,50,18
2025-06-11,S002,P014,Vegetables,80.0,0,2,0,0,65,25
2025-06-12,S002,P014,Vegetables,80.0,0,3,0,0,60,16
2025-06-13,S002,P014,Vegetables,80.0,0,4,0,0,56,17
2025-06-14,S002,P014,Vegetables,80.0,0,5,1,0,73,23
2025-06-15,S002,P014,Vegetables,80.0,0,6,1,0,57,21
2025-06-16,S002,P014,Vegetables,80.0,0,0,0,0,59,18
2025-06-17,S002,P014,Vegetables,80.0,0,1,0,0,53,20
2025-06-18,S002,P014,Vegetables,80.0,0,2,0,0,54,20
2025-06-19,S002,P014,Vegetables,80.0,0,3,0,0,74,20
2025-06-20,S002,P014,Vegetables,80.0,0,4,0,0,75,24
2025-06-21,S002,P014,Vegetables,80.0,0,5,1,0,83,26
2025-06-22,S002,P014,Vegetables,80.0,0,6,1,0,90,21
2025-06-23,S002,P014,Vegetables,64.0,1,0,0,0,81,46
2025-06-24,S002,P014,Vegetables,72.0,0,1,0,0,48,25
2025-06-25,S002,P014,Vegetables,80.0,0,2,0,0,68,21
2025-06-26,S002,P014,Vegetables,80.0,0,3,0,0,59,20
2025-06-27,S002,P014,Vegetables,80.0,0,4,0,0,63,17
2025-06-28,S002,P014,Vegetables,80.0,0,5,1,0,88,31
2025-06-29,S002,P014,Vegetables,80.0,0,6,1,0,89,25
2025-06-30,S002,P014,Vegetables,80.0,0,0,0,0,63,25
2025-07-01,S002,P014,Vegetables,64.0,1,1,0,0,84,47
2025-07-02,S002,P014,Vegetables,80.0,0,2,0,0,80,21
2025-07-03,S002,P014,Vegetables,80.0,0,3,0,0,55,24
2025-07-04,S002,P014,Vegetables,80.0,0,4,0,0,51,17
2025-07-05,S002,P014,Vegetables,64.0,1,5,1,0,76,48
2025-07-06,S002,P014,Vegetables,80.0,0,6,1,0,89,23
2025-07-07,S002,P014,Vegetables,80.0,0,0,0,0,56,16
2025-07-08,S002,P014,Vegetables,80.0,0,1,0,0,76,23
2025-07-09,S002,P014,Vegetables,80.0,0,2,0,0,64,18
2025-07-10,S002,P014,Vegetables,80.0,0,3,0,0,84,18
2025-07-11,S002,P014,Vegetables,80.0,0,4,0,0,64,21
2025-07-12,S002,P014,Vegetables,80.0,0,5,1,0,60,25
2025-07-13,S002,P014,Vegetables,72.0,0,6,1,0,98,33
2025-07-14,S002,P014,Vegetables,80.0,0,0,0,1,69,25
2025-07-15,S002,P014,Vegetables,80.0,0,1,0,0,67,24
2025-07-16,S002,P014,Vegetables,80.0,0,2,0,0,66,24
2025-07-17,S002,P014,Vegetables,76.0,0,3,0,0,76,24
2025-07-18,S002,P014,Vegetables,80.0,0,4,0,0,67,15
2025-07-19,S002,P014,Vegetables,80.0,0,5,1,0,98,26
2025-07-20,S002,P014,Vegetables,80.0,0,6,1,0,74,44
2025-07-21,S002,P014,Vegetables,80.0,0,0,0,0,60,26
